id,version,master_id,excel_column_name,table_column_name,type,required,default,partner_api_key,ui_type,ui_title,ui_key,additional_key,ui_grouping,ui_field_condition,ui_field_order,can_update_stage,file_json_path,created_at,updated_at,created_by,description,example,required_stage,file_storage,length,updated_by,column_indices,effective_date,is_video_file,file_extension,upload_name,upload_definition_id
9503,0,157,Count of query in last 6 months,LOANPARAMETER0,,Non Mandatory,,primary.countofqueryinlastsixMonths,,Count of query in last 6 months,loanParameters.LOANPARAMETER0.value,,PRELIMINARY_LOAN_INFORMATION_LEFT,,19.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9504,0,157,Write off,LOANPARAMETER1,,Non Mandatory,,primary.writeOff,,Write off,loanParameters.LOANPARAMETER1.value,,PRELIMINARY_LOAN_INFORMATION_RIGHT,,1.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9505,0,157,Write Of Date,LOANPARAMETER2,date,Non Mandatory,,primary.writeofDate,date,Write Of Date,loanParameters.LOANPARAMETER2.value,,PRELIMINARY_LOAN_INFORMATION_RIGHT,,2.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9506,0,157,Write Off Amount,LOANPARAMETER3,,Non Mandatory,,primary.writeoffAmount,,Write Off Amount,loanParameters.LOANPARAMETER3.value,,PRELIMINARY_LOAN_INFORMATION_RIGHT,,3.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9507,0,157,Udyog Aadhaar Category,LOANPARAMETER4,,Non Mandatory,,primary.udyogaadhaarCategory,,Aadhaar Category,loanParameters.LOANPARAMETER4.value,,CUSTOMER_DETAILS_LEFT,,20.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9508,0,157,NTC Flag,LOANPARAMETER5,,Non Mandatory,,primary.ntcFlag,,NTC Flag,loanParameters.LOANPARAMETER5.value,,PRELIMINARY_LOAN_INFORMATION_RIGHT,,12.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9509,0,157,CKYC Number Applicant,LOANPARAMETER6,,Non Mandatory,,primary.CKYC NumberApplicant,,CKYC Number Applicant,loanParameters.LOANPARAMETER6.value,,CUSTOMER_DETAILS_LEFT,,21.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9510,0,157,CKYC Number Enterprise,LOANPARAMETER7,,Non Mandatory,,primary.ckycnumberEnterprise,,CKYC Number Enterprise,loanParameters.LOANPARAMETER7.value,,CUSTOMER_DETAILS_LEFT,,22.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9512,0,157,ITR Program Tags,LOANPARAMETER8,,Non Mandatory,,primary.itrprogramTags,,IT Program Tags,loanParameters.LOANPARAMETER8.value,,LOAN_PARAMETERS_LEFT,,1.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9513,0,157,ITR Final Sanctioned Loan amount,LOANPARAMETER9,,Non Mandatory,,primary.itrfinalsanctionedloanAmount,,ITR Final Sanctioned Loan amount,loanParameters.LOANPARAMETER9.value,,LOAN_PARAMETERS_LEFT,,2.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9514,0,157,ITR Depreciation,LOANPARAMETER10,,Non Mandatory,,primary.itrDepreciation,,ITR Interest,loanParameters.LOANPARAMETER10.value,,LOAN_PARAMETERS_LEFT,,3.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9515,0,157,ITR Interest,LOANPARAMETER11,,Non Mandatory,,primary.itrInterest,,ITR Interest,loanParameters.LOANPARAMETER11.value,,LOAN_PARAMETERS_LEFT,,4.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9516,0,157,ITR Other Income,LOANPARAMETER12,,Non Mandatory,,primary.itrotherIncome,,ITR Other Income,loanParameters.LOANPARAMETER12.value,,LOAN_PARAMETERS_LEFT,,5.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9517,0,157,ITR Total Income as per ITR,LOANPARAMETER13,,Non Mandatory,,primary.itrtotalIncomeAsPerITR,,ITR Total Income as per ITR,loanParameters.LOANPARAMETER13.value,,LOAN_PARAMETERS_LEFT,,6.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9518,0,157,ITR Appraised Monthly Income,LOANPARAMETER14,,Non Mandatory,,primary.itrappraisedMonthlyIncome,,ITR Appraised Monthly Income,loanParameters.LOANPARAMETER14.value,,LOAN_PARAMETERS_LEFT,,7.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9519,0,157,ITR Maximum Permissible FOIR (%),LOANPARAMETER15,,Non Mandatory,,primary.itrmaximumPermissibleFOIRPercentage,,ITR Maximum Permissible FOIR (%),loanParameters.LOANPARAMETER15.value,,LOAN_PARAMETERS_LEFT,,8.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9520,0,157,ITR Existing Monthly Obligation,LOANPARAMETER16,,Non Mandatory,,primary.itrexistingMonthlyObligation,,ITR Existing Monthly Obligation,loanParameters.LOANPARAMETER16.value,,LOAN_PARAMETERS_LEFT,,9.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9521,0,157,ITR Max permissible Obligation,LOANPARAMETER17,,Non Mandatory,,primary.itrmaxpermissibleObligation,,ITR Max permissible Obligation,loanParameters.LOANPARAMETER17.value,,LOAN_PARAMETERS_LEFT,,10.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9522,0,157,ITR Tenure (Months),LOANPARAMETER18,,Non Mandatory,,primary.itrtenureMonths,,ITR Tenure (Months),loanParameters.LOANPARAMETER18.value,,LOAN_PARAMETERS_LEFT,,11.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9523,0,157,ITR Rate of Interest (%),LOANPARAMETER19,,Non Mandatory,,primary.itrrateofInterest,,ITR Rate of Interest (%),loanParameters.LOANPARAMETER19.value,,LOAN_PARAMETERS_LEFT,,12.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9524,0,157,ITR Max loan possible under the progra,LOANPARAMETER20,,Non Mandatory,,primary.itrmaxloanPossible,,ITR Max loan possible under the program,loanParameters.LOANPARAMETER20.value,,LOAN_PARAMETERS_LEFT,,13.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9525,0,157,ITR Max EMI possible under the program,LOANPARAMETER21,,Non Mandatory,,primary.itrmaxemiPossible,,ITR Max EMI possible under the program,loanParameters.LOANPARAMETER21.value,,LOAN_PARAMETERS_LEFT,,14.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9526,0,157,ITR EMI of the proposed loan,LOANPARAMETER22,,Non Mandatory,,primary.itremiofproposedLoan,,ITR EMI of the proposed loan,loanParameters.LOANPARAMETER22.value,,LOAN_PARAMETERS_LEFT,,15.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9527,0,157,ITR Final Sanctioned Loan amount1,LOANPARAMETER23,,Non Mandatory,,primary.itrfinalsanctionedloanAmount,,ITR Final Sanctioned Loan amount1,loanParameters.LOANPARAMETER23.value,,LOAN_PARAMETERS_LEFT,,16.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9528,0,157,ITR Net Profit,LOANPARAMETER24,,Non Mandatory,,primary.itrnetProfit,,ITR Net Profit,loanParameters.LOANPARAMETER24.value,,LOAN_PARAMETERS_LEFT,,17.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9529,0,157,ITR Interest Paid,LOANPARAMETER25,,Non Mandatory,,primary.itrinterestPaid,,ITR Interest Paid,loanParameters.LOANPARAMETER25.value,,LOAN_PARAMETERS_LEFT,,18.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9530,0,157,ITR Depreciation 1,LOANPARAMETER26,,Non Mandatory,,primary.itrdepreciation1,,ITR Depreciation 1,loanParameters.LOANPARAMETER26.value,,LOAN_PARAMETERS_LEFT,,19.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9531,0,157,ITR Assessed Income,LOANPARAMETER27,,Non Mandatory,,primary.itrassessedIncome,,ITR Assessed Income,loanParameters.LOANPARAMETER27.value,,LOAN_PARAMETERS_LEFT,,20.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9532,0,157,ITR FOIR,LOANPARAMETER28,,Non Mandatory,,primary.itrFoir,,ITR FOIR,loanParameters.LOANPARAMETER28.value,,LOAN_PARAMETERS_LEFT,,21.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9533,0,157,DBTO Program Tags,LOANPARAMETER29,,Non Mandatory,,primary.dbtorogramTags,,DBTO Program Tags,loanParameters.LOANPARAMETER29.value,,LOAN_PARAMETERS_RIGHT,,1.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9534,0,157,DBTO Annualized Digital Banking Turnover,LOANPARAMETER30,,Non Mandatory,,primary.dbtoannualizeddigitalbankingTurnover,,DBTO Annualized Digital Banking Turnover,loanParameters.LOANPARAMETER30.value,,LOAN_PARAMETERS_RIGHT,,2.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9535,0,157,DBTO Exclusion Amount,LOANPARAMETER31,,Non Mandatory,,primary.dbtoexclusionAmount,,DBTO Exclusion Amount,loanParameters.LOANPARAMETER31.value,,LOAN_PARAMETERS_RIGHT,,3.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9536,0,157,DBTO Considered,LOANPARAMETER32,,Non Mandatory,,primary.btoConsidered,,DBTO Considered,loanParameters.LOANPARAMETER32.value,,LOAN_PARAMETERS_RIGHT,,4.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9537,0,157,DBTO Multiplier,LOANPARAMETER33,,Non Mandatory,,primary.dbtomultiplier,,DBTO Multiplier,loanParameters.LOANPARAMETER33.value,,LOAN_PARAMETERS_RIGHT,,5.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9538,0,157,DBTO Monthly To as per Multiplier,LOANPARAMETER34,,Non Mandatory,,primary.dbtomonthlytoasperMultiplier,,DBTO Monthly To as per Multiplier,loanParameters.LOANPARAMETER34.value,,LOAN_PARAMETERS_RIGHT,,6.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9539,0,157,DBTO Business Type1,LOANPARAMETER35,,Non Mandatory,,primary.dbtobusinessType,,DBTO Business Type1,loanParameters.LOANPARAMETER35.value,,LOAN_PARAMETERS_RIGHT,,7.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9540,0,157,DBTO Business Margin (%),LOANPARAMETER36,,Non Mandatory,,primary.dbtobusinessMargin,,DBTO Business Margin (%),loanParameters.LOANPARAMETER36.value,,LOAN_PARAMETERS_RIGHT,,8.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9541,0,157,DBTO Appraised monthly income,LOANPARAMETER37,,Non Mandatory,,primary.dbtoappraisedmonthlyIncome,,DBTO Appraised monthly income,loanParameters.LOANPARAMETER37.value,,LOAN_PARAMETERS_RIGHT,,9.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9542,0,157,DBTO Maximum Permissible FOIR (%),LOANPARAMETER38,,Non Mandatory,,primary.dbtomaxpermissibleFOIR,,DBTO Maximum Permissible FOIR (%),loanParameters.LOANPARAMETER38.value,,LOAN_PARAMETERS_RIGHT,,10.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9543,0,157,DBTO Existing Monthly Obligation,LOANPARAMETER39,,Non Mandatory,,primary.dbtoexistingmonthlyObligation,,DBTO Existing Monthly Obligation,loanParameters.LOANPARAMETER39.value,,LOAN_PARAMETERS_RIGHT,,11.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9544,0,157,DBTO Max permissible obligation,LOANPARAMETER40,,Non Mandatory,,primary.dbtomaxpermissibleObligation,,DBTO Max permissible Obligation,loanParameters.LOANPARAMETER40.value,,LOAN_PARAMETERS_RIGHT,,12.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9545,0,157,DBTO Tenure (Months),LOANPARAMETER41,,Non Mandatory,,primary.dbtotenureMonths,,DBTO Tenure (Months),loanParameters.LOANPARAMETER41.value,,LOAN_PARAMETERS_RIGHT,,13.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9546,0,157,DBTO Rate of Interest (%),LOANPARAMETER42,,Non Mandatory,,primary.dbtorateofInterest,,DBTO Rate of Interest (%),loanParameters.LOANPARAMETER42.value,,LOAN_PARAMETERS_RIGHT,,14.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9547,0,157,DBTO Max loan possible under the prog,LOANPARAMETER43,,Non Mandatory,,primary.dbtomaxloanPossible,,DBTO Max loan possible under the prog,loanParameters.LOANPARAMETER43.value,,LOAN_PARAMETERS_RIGHT,,15.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9548,0,157,DBTO Max EMI possible under the progr,LOANPARAMETER44,,Non Mandatory,,primary.dbtomaxemiPossible,,DBTO Max EMI possible under the progr,loanParameters.LOANPARAMETER44.value,,LOAN_PARAMETERS_RIGHT,,16.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9549,0,157,DBTO EMI of the proposed loan,LOANPARAMETER45,,Non Mandatory,,primary.dbtoemiofproposedLoan,,DBTO EMI of the proposed loan,loanParameters.LOANPARAMETER45.value,,LOAN_PARAMETERS_RIGHT,,17.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9550,0,157,DBTO 12M,LOANPARAMETER46,,Non Mandatory,,primary.dbtotwelveMonth,,DBTO Assessed Income,loanParameters.LOANPARAMETER46.value,,LOAN_PARAMETERS_RIGHT,,18.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9551,0,157,DBTO Assessed Income,LOANPARAMETER47,,Non Mandatory,,primary.dbtoassessedIncome,,DBTO 12M,loanParameters.LOANPARAMETER47.value,,LOAN_PARAMETERS_RIGHT,,19.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9552,0,157,DBTO FOIR,LOANPARAMETER48,,Non Mandatory,,primary.dbtofoir,,DBTO FOIR,loanParameters.LOANPARAMETER48.value,,LOAN_PARAMETERS_RIGHT,,20.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9553,0,157,BTO Program Tags,LOANPARAMETER49,,Non Mandatory,,primary.btoprogramTags,,BTO Program Tags,loanParameters.LOANPARAMETER49.value,,LOAN_PARAMETERS_RIGHT,,21.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9554,0,157,BTO Annualized Banking Turnover,LOANPARAMETER50,,Non Mandatory,,primary.btoannualizedbankingTurnover,,BTO Annualized Banking Turnover,loanParameters.LOANPARAMETER50.value,,LOAN_PARAMETERS_RIGHT,,22.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9555,0,157,BTO Exclusion Amount,LOANPARAMETER51,,Non Mandatory,,primary.btoexclusionAmount,,BTO Exclusion Amount,loanParameters.LOANPARAMETER51.value,,LOAN_PARAMETERS_RIGHT,,23.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9556,0,157,BTO Considered,LOANPARAMETER52,,Non Mandatory,,primary.btoConsidered,,BTO Considered,loanParameters.LOANPARAMETER52.value,,LOAN_PARAMETERS_RIGHT,,24.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9557,0,157,BTO Multiplier,LOANPARAMETER53,,Non Mandatory,,primary.btomultiplier,,BTO Multiplier,loanParameters.LOANPARAMETER53.value,,LOAN_PARAMETERS_RIGHT,,25.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9558,0,157,BTO Monthly To as per Multiplier,LOANPARAMETER54,,Non Mandatory,,primary.btomonthlytoasperMultiplier,,BTO Monthly To as per Multiplier,loanParameters.LOANPARAMETER54.value,,LOAN_PARAMETERS_RIGHT,,26.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9559,0,157,BTO Business Type,LOANPARAMETER55,,Non Mandatory,,primary.btobusinessType,,BTO Business Type,loanParameters.LOANPARAMETER55.value,,LOAN_PARAMETERS_RIGHT,,27.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9560,0,157,BTO Business Margin (%),LOANPARAMETER56,,Non Mandatory,,primary.btobusinessMargin,,BTO Business Margin (%),loanParameters.LOANPARAMETER56.value,,LOAN_PARAMETERS_RIGHT,,28.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9561,0,157,BTO Appraised monthly income,LOANPARAMETER57,,Non Mandatory,,primary.btoappraisedmonthlyIncome,,BTO Appraised monthly income,loanParameters.LOANPARAMETER57.value,,LOAN_PARAMETERS_RIGHT,,29.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9562,0,157,BTO Maximum Permissible FOIR (%),LOANPARAMETER58,,Non Mandatory,,primary.btomaxpermissibleFOIR,,BTO Maximum Permissible FOIR (%),loanParameters.LOANPARAMETER58.value,,LOAN_PARAMETERS_RIGHT,,30.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9563,0,157,BTO Existing Monthly Obligation,LOANPARAMETER59,,Non Mandatory,,primary.btoexistingmonthlyObligation,,BTO Existing Monthly Obligation,loanParameters.LOANPARAMETER59.value,,LOAN_PARAMETERS_RIGHT,,31.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9564,0,157,BTO Max permissible obligation,LOANPARAMETER60,,Non Mandatory,,primary.btomaxpermissibleObligation,,BTO Max permissible obligation,loanParameters.LOANPARAMETER60.value,,LOAN_PARAMETERS_RIGHT,,32.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9565,0,157,BTO Tenure (Months),LOANPARAMETER61,,Non Mandatory,,primary.btotenureMonths,,BTO Tenure (Months),loanParameters.LOANPARAMETER61.value,,LOAN_PARAMETERS_RIGHT,,33.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9566,0,157,BTO Rate of Interest (%),LOANPARAMETER62,,Non Mandatory,,primary.btorateofInterest,,BTO Rate of Interest (%),loanParameters.LOANPARAMETER62.value,,LOAN_PARAMETERS_RIGHT,,34.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9567,0,157,BTO Max loan possible under the progr,LOANPARAMETER63,,Non Mandatory,,primary.btomaxloanPossible,,BTO Max loan possible under the progr,loanParameters.LOANPARAMETER63.value,,LOAN_PARAMETERS_RIGHT,,35.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9568,0,157,BTO Max EMI possible under the progra,LOANPARAMETER64,,Non Mandatory,,primary.btomaxemiPossible,,BTO Max EMI possible under the progra,loanParameters.LOANPARAMETER64.value,,LOAN_PARAMETERS_RIGHT,,36.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9569,0,157,BTO EMI of the proposed loan,LOANPARAMETER65,,Non Mandatory,,primary.btoemiofproposedLoan,,BTO EMI of the proposed loan,loanParameters.LOANPARAMETER65.value,,LOAN_PARAMETERS_RIGHT,,37.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9570,0,157,BTO Final Sanctioned Loan amount,LOANPARAMETER66,,Non Mandatory,,primary.btofinalsanctionedloanAmount,,BTO Final Sanctioned Loan amount,loanParameters.LOANPARAMETER66.value,,LOAN_PARAMETERS_RIGHT,,38.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9571,0,157,BTO 12M,LOANPARAMETER67,,Non Mandatory,,primary.btotwelveMonthBto,,BTO 12M,loanParameters.LOANPARAMETER67.value,,LOAN_PARAMETERS_RIGHT,,39.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9572,0,157,BTO Assessed Income,LOANPARAMETER68,,Non Mandatory,,primary.btoassessedIncome,,BTO Assessed Income,loanParameters.LOANPARAMETER68.value,,LOAN_PARAMETERS_RIGHT,,40.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9573,0,157,BTO FOIR,LOANPARAMETER69,,Non Mandatory,,primary.btoFoir,,BTO FOIR,loanParameters.LOANPARAMETER69.value,,LOAN_PARAMETERS_RIGHT,,41.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9574,0,157,GST Program,LOANPARAMETER70,,Non Mandatory,,primary.gstProgram,,GST Program,loanParameters.LOANPARAMETER70.value,,LOAN_PARAMETERS_LEFT,,22.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9575,0,157,GST Program Tags Annualized GST turnover,LOANPARAMETER71,,Non Mandatory,,primary.gstprogramtagsannualizedGSTTurnover,,Annualized GST turnover,loanParameters.LOANPARAMETER71.value,,LOAN_PARAMETERS_LEFT,,23.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9576,0,157,GST Program Tags Monthly TO,LOANPARAMETER72,,Non Mandatory,,primary.gstprogramtagsmonthlyTO,,Monthly TO,loanParameters.LOANPARAMETER72.value,,LOAN_PARAMETERS_LEFT,,24.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9577,0,157,GST Program Tags Assessed Turnover,LOANPARAMETER73,,Non Mandatory,,primary.gstprogramtagsassessedTurnover,,Assessed Turnover,loanParameters.LOANPARAMETER73.value,,LOAN_PARAMETERS_LEFT,,25.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9578,0,157,GST Program Tags Business Type,LOANPARAMETER74,,Non Mandatory,,primary.gstprogramtagsbusinessType,,Business Type,loanParameters.LOANPARAMETER74.value,,LOAN_PARAMETERS_LEFT,,26.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9579,0,157,GST Program Tags Business Margin (%),LOANPARAMETER75,,Non Mandatory,,primary.gstprogramtagsbusinessMargin,,Business Margin (%),loanParameters.LOANPARAMETER75.value,,LOAN_PARAMETERS_LEFT,,27.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9580,0,157,GST Program Tags Appraised monthly income,LOANPARAMETER76,,Non Mandatory,,primary.gstprogramtagsappraisedMonthlyIncome,,Appraised monthly income,loanParameters.LOANPARAMETER76.value,,LOAN_PARAMETERS_LEFT,,28.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9581,0,157,GST Program Tags Existing Monthly Obligation,LOANPARAMETER77,,Non Mandatory,,primary.gstprogramtagsexistingMonthlyObligation,,Existing Monthly Obligation,loanParameters.LOANPARAMETER77.value,,LOAN_PARAMETERS_LEFT,,29.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9582,0,157,GST Program Tags Max permissible obligation,LOANPARAMETER78,,Non Mandatory,,primary.gstprogramtagsmaxPermissibleObligation,,Max permissible obligation,loanParameters.LOANPARAMETER78.value,,LOAN_PARAMETERS_LEFT,,30.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9583,0,157,GST Program Tags Tenure (Months),LOANPARAMETER79,,Non Mandatory,,primary.gstprogramtagstenureMonths,,Tenure (Months),loanParameters.LOANPARAMETER79.value,,LOAN_PARAMETERS_LEFT,,31.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9584,0,157,GST Program Tags Rate of Interest (%),LOANPARAMETER80,,Non Mandatory,,primary.gstprogramtagsrateOfInterest,,Rate of Interest (%),loanParameters.LOANPARAMETER80.value,,LOAN_PARAMETERS_LEFT,,32.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9585,0,157,GST Program Tags Max EMI possible under the progra,LOANPARAMETER81,,Non Mandatory,,primary.gstprogramtagsmaxEMIPossible,,Max EMI possible under the program,loanParameters.LOANPARAMETER81.value,,LOAN_PARAMETERS_LEFT,,33.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9586,0,157,GST Program Tags Max loan possible under the progr,LOANPARAMETER82,,Non Mandatory,,primary.gstprogramtagsmaxLoanPossible,,Max loan possible under the program,loanParameters.LOANPARAMETER82.value,,LOAN_PARAMETERS_LEFT,,34.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9587,0,157,GST Program Tags EMI of the proposed loan,LOANPARAMETER83,,Non Mandatory,,primary.gstprogramtagsemiOfProposedLoan,,EMI of the proposed loan,loanParameters.LOANPARAMETER83.value,,LOAN_PARAMETERS_LEFT,,35.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9588,0,157,GST Program Tags Final Sanctioned Loan amount,LOANPARAMETER84,,Non Mandatory,,primary.gstprogramtagsfinalSanctionedLoanAmount,,Final Sanctioned Loan amount,loanParameters.LOANPARAMETER84.value,,LOAN_PARAMETERS_LEFT,,36.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9589,0,157,GST Program Tags 12M GST Turnover,LOANPARAMETER85,,Non Mandatory,,primary.gstprogramtagstwelveMonthGSTTurnover,,12M GST Turnover,loanParameters.LOANPARAMETER85.value,,LOAN_PARAMETERS_LEFT,,37.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9590,0,157,GST Program Tags Assessed Income,LOANPARAMETER86,,Non Mandatory,,primary.gstprogramtagsassessedIncome,,Assessed Income,loanParameters.LOANPARAMETER86.value,,LOAN_PARAMETERS_LEFT,,38.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
9591,0,157,GST Program Tags FOIR,LOANPARAMETER87,,Non Mandatory,,primary.gstprogramtagsfoir,,FOIR,loanParameters.LOANPARAMETER87.value,,LOAN_PARAMETERS_LEFT,,39.0,,,2024-03-07 19:04:42,,,,,,,,,,,0.0,,Individual Loan Upload v3,157
